list of phonemes,All,Akha,Akoose,Alangan,Alladian,Anufo,Arabic,Aruamu,Ashaninca,Avokaya,Awadhi,Aymara,Bali,Bekwarra,Bench,Bhojpuri,Biate,Bokyi,Bora,CandoshiShapra,Carib,Chamacoco,Chipaya,Cofan,Dangaleat,Duala,Duri,Dutch,Eleme,Galela,Gamo,Garhwali,Gidar,Guahibo,Guayabero,Hadiyya,Hiligaynon,Hindi,Huambisa,Huli,Ignaciano,Ilokano,Ipili,Javanese,Jingpho,Kalabari,KalmykOirat,Kannada,Karakalpak,Karamojong,Kashinawa,Kazakh,Kera,Khasi,Konso,Koorete,Kui,Kuman,Kumyk,Kyrgyz,Lao,Lobi,Luwo,Madi,Maka,Malay,Marba_Azumeina,Mentawai,MofuGudur,Mongondow,Morisyen,Moro,Mundari,Munukutuba,Murle,Musgu,Napu,Paez,Palauan,Pampangan,Parecis,Patamona,Paumari,Peve,Pijin,Pokoot,Polish,Qeqchi,Romanian,Samoan,Sango,Sanuma,Sasak,Shilluk,ShipiboConibo,Shuar,Tamasheq,Tektiteko,Terena,Teribe,Teso,Thai,Themne,Ticuna,Tobelo,Tol,Trio,Tucano,Tuva,Vai,Vietnamese,Waimaha,Waiwai,Yawa
ZH-AY,1.3513763768398113e-05,0.0,0.0,5.84214523573056e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.39386189258312e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02000702000702e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.550075325866247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.118453255017132e-05,0.0,0.0,0.0,0.0,6.414779652318943e-05,0.0,0.0,0.0,3.300656830709311e-05,0.0,0.0,0.0,6.878525244187646e-05,0.0,0.0,0.0,9.203018590097552e-05,6.353240152477763e-05,0.0,0.0,5.733944954128441e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.817335660267598e-05,0.0,0.0,0.00011500201253521937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013067624959163673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.049803287687944e-05,6.0657527599175054e-05,0.0001609062238527386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.627344423089668e-05,0.0,0.0,0.0,0.0,0.0,0.0
S-B,0.0002687737460603625,0.0,0.0,0.0004673716188584448,0.0,6.995942353435007e-05,6.149683291310498e-05,0.000112145340361108,6.454944487477407e-05,0.0,0.0001278772378516624,0.0005254247183139705,0.0,0.0,0.0002579812963560142,0.0,6.391001469930338e-05,0.0,0.0,0.0017199017199017199,0.0,0.0002281151981750784,0.0014259108369223607,0.0,0.0,6.145903755147194e-05,6.107616197398156e-05,0.0016868896123113347,0.0,0.0,0.0,0.00011691120593908926,0.0003004988280545706,0.00036310820624546115,0.0005424300867888139,0.0,6.0190201035271456e-05,0.0005506607929515419,0.0005773005426625101,0.0,0.0,0.00048291681757817216,0.0,0.00018478595626732368,0.0,0.0,0.0003960788196851173,0.0001756748843473678,0.0004867364322219518,0.0,0.0,0.0006789285273423034,0.0,0.00024715768660405336,0.00021473710043560954,0.00012706480304955527,0.0007035012717138373,0.0,5.733944954128441e-05,0.00020032051282051281,0.0,0.0,0.0,6.809669731018046e-05,0.0012497024517971911,0.0004072134962187318,0.0,0.0003572917286964807,0.00023000402507043874,0.0002345765892563922,0.0006209465985925211,0.0,6.191183754333828e-05,0.0,6.096445772114857e-05,0.0001805488685604237,6.855419208884623e-05,0.0004732887653079335,0.00029387563183260845,0.0010810195721438324,7.091695624423799e-05,6.756300249983109e-05,0.0,0.0,0.0006464472337445456,0.00012363996043521266,0.0017835246906699365,0.00035686671028370903,0.0015692901979719941,0.0,0.0,0.0,0.00010738255033557047,0.0,6.471444750040447e-05,0.0,0.00023454907939486337,0.0003049803287687944,6.0657527599175054e-05,0.00022526871339383406,5.760036864235931e-05,0.0,0.00013740982480247338,6.403688524590164e-05,0.0,0.0006583672492219296,0.0,0.00013254688846179335,0.0005442999697611128,0.0,0.0,0.0,0.0,0.00013323562720671508
F-K,0.000114616737146784,0.0,0.0,5.84214523573056e-05,0.0,0.0,0.0002459873316524199,5.6072670180554e-05,0.0,0.0,0.0,0.00029190262128553915,0.0,0.0,0.0006449532408900354,0.0,0.0,0.0,0.0,0.0001053001053001053,0.0,0.0,0.001018507740658829,6.395497569710924e-05,0.0,0.0,0.0,0.0005031074282332051,0.0,0.0,5.9382422802850356e-05,0.0,6.009976561091412e-05,0.0,6.0270009643201545e-05,0.0,6.0190201035271456e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00018478595626732368,0.0,0.0,0.000297059114763838,0.0,0.00012168410805548795,0.0,0.0006190672719768881,0.0004937662017034934,6.082355087890031e-05,6.178942165101334e-05,0.0,0.0,0.0,0.00024412572474824534,0.0,6.677350427350428e-05,6.331919204710948e-05,6.313529894564051e-05,0.0,0.0,0.0005355867650559391,0.00034904013961605586,5.933309600094933e-05,0.0,5.7501006267609686e-05,0.0,0.00013798813302056022,0.0,0.0,0.0,0.0,0.0,6.855419208884623e-05,0.00023664438265396675,0.0,0.0001137915339098771,0.0,6.756300249983109e-05,0.0,0.0,0.0,0.0,0.0008360271987515327,0.0006542556355201332,0.00024142926122646064,0.00013067624959163673,0.0,0.0,0.00010738255033557047,0.0,0.0005824300275036402,0.0,5.863726984871584e-05,0.00048796852603007104,6.0657527599175054e-05,6.436248954109545e-05,0.0,0.0,6.870491240123669e-05,0.0,0.0,5.985156811108451e-05,0.0,6.627344423089668e-05,0.00012095554883580284,0.0,0.0,0.0,9.678668215253581e-05,0.0
S-P,0.0005770877638875194,0.0,0.0,0.0007594788806449728,7.037792948131466e-05,0.0,0.0004919746633048398,0.0,0.0002581977794990963,0.0,0.0,0.004086636697997548,6.207324643078833e-05,0.00013803575125957622,0.0009674298613350532,6.206939358202471e-05,6.391001469930338e-05,0.00013378821325841193,0.0,0.0015093015093015094,0.0,0.0011405759908753922,0.003084623443138168,0.0,0.0,6.145903755147194e-05,0.0,0.00210121337673868,6.98909700866648e-05,6.550075325866247e-05,0.00035629453681710216,5.845560296954463e-05,0.00018029929683274236,0.0001556178026766262,0.002471070395371263,0.0002633658151171978,0.0013241844227759722,0.0002447381302006853,0.0005773005426625101,0.0,0.0,0.0016298442593263311,0.0,0.00018478595626732368,6.752650415288001e-05,0.0,0.0007261445027560485,0.0005855829478245594,0.0009734728644439036,6.133840397472858e-05,6.878525244187646e-05,0.0011726947290457968,0.00018247065263670093,0.0004943153732081067,0.00021473710043560954,0.00012706480304955527,0.0004329238595162076,0.0003051571559353067,5.733944954128441e-05,0.0009348290598290599,0.0,0.0,0.0,0.0001361933946203609,0.0018447988574149012,0.0005235602094240838,0.00011866619200189867,5.954862144941345e-05,0.00011500201253521937,0.0006450856204550786,0.003587691458534566,0.0,6.191183754333828e-05,5.56947925368978e-05,0.0,0.00012036591237361579,0.0,0.002307282730876176,0.0006465263900317386,0.0006258534365043241,0.000425501737465428,0.00020268900749949328,0.0,6.251953735542357e-05,0.0005925766309325002,6.181998021760633e-05,0.004068665700590793,0.0005353000654255636,0.0021728633510381457,6.533812479581836e-05,6.238692370079231e-05,6.142128861863522e-05,0.00016107382550335572,0.0,0.00016178611875101117,0.0006357279084551812,0.0005277354286384425,0.00274482295891915,0.0006672328035909256,0.0003861749372465727,0.00017280110592707794,6.062810719049351e-05,0.00013740982480247338,0.00019211065573770491,0.0,0.0017955470433325352,0.0,0.00013254688846179335,0.0020562443302086482,0.0,5.989458552946814e-05,0.0,0.0003548845012259646,0.00013323562720671508
SH-K,0.00027878394144436106,0.0,0.0,5.84214523573056e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005254247183139705,0.0,6.901787562978811e-05,0.00019348597226701063,6.206939358202471e-05,0.0,0.0,0.0,0.0002457002457002457,0.0,0.00034217279726261765,0.004306832731928762,0.0,0.0,0.0,0.0,0.0002071618822136727,0.0,6.550075325866247e-05,0.0,0.00017536680890863388,0.0,0.0,6.0270009643201545e-05,0.00019752436133789835,0.0004213314072469002,6.118453255017132e-05,0.0,0.0,0.0,6.036460219727152e-05,0.0,0.0,6.752650415288001e-05,0.0,0.0013532693005908175,0.0,0.0005475784862496958,6.133840397472858e-05,0.0,0.00055548697691643,0.0,6.178942165101334e-05,0.0,0.0003176620076238882,5.411548243952595e-05,0.000183094293561184,5.733944954128441e-05,0.0009348290598290599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004732887653079335,0.0,5.689576695493855e-05,0.0,0.0,0.0,0.0,5.387060281204547e-05,0.0,0.0007245569055846617,0.003033367037411527,0.00036214389183969096,0.0,6.238692370079231e-05,0.0,0.0,7.72141147401745e-05,6.471444750040447e-05,6.357279084551812e-05,0.00017591180954614754,0.0019213760712434049,0.0,0.0032181244770547726,0.0,0.0,0.0,0.0,0.0,5.985156811108451e-05,0.0,6.627344423089668e-05,0.0009071666162685213,0.0,0.0,0.0,9.678668215253581e-05,0.0
W-S,4.404485968959385e-05,0.0,0.0,0.0011100075947888064,0.0,6.995942353435007e-05,6.149683291310498e-05,0.0,0.0,0.0,0.0,5.838052425710783e-05,0.0,0.0,0.0001289906481780071,0.0,0.0,6.689410662920597e-05,0.0,0.0,0.00012982797792924374,0.0001140575990875392,0.0,0.0,0.0,6.145903755147194e-05,0.0,2.959455460195324e-05,0.0,6.550075325866247e-05,0.0,0.00017536680890863388,3.004988280545706e-05,0.0,0.0,0.0,0.00024076080414108582,0.0003671071953010279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.082355087890031e-05,6.178942165101334e-05,0.0,0.0,0.0,6.1031431187061336e-05,0.0,0.0,0.00012663838409421896,0.0,0.0,6.809669731018046e-05,0.0,0.0002326934264107039,0.0,0.0,5.7501006267609686e-05,0.00017593244194229416,0.0,0.0,0.0,0.0003898635477582846,0.0,0.0,0.0,5.916109566349169e-05,5.877512636652169e-05,0.0001137915339098771,0.0,6.756300249983109e-05,5.945303210463734e-05,0.0,5.387060281204547e-05,0.0,0.0,5.947778504728484e-05,0.0,6.533812479581836e-05,0.0,0.0,0.0,7.72141147401745e-05,9.70716712506067e-05,0.0,0.00029318634924357923,0.0,0.0,9.654373431164318e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K-P,0.0005250347478907267,0.0,0.0,0.000292107261786528,0.00014075585896262933,6.995942353435007e-05,0.0005534714962179448,5.6072670180554e-05,6.454944487477407e-05,0.00013219644391565866,0.0,0.0023352209702843132,6.207324643078833e-05,0.00020705362688936435,6.449532408900354e-05,0.0,0.0,0.00033447053314602983,0.0010103242509392858,0.0007722007722007722,0.00019474196689386563,0.0005702879954376961,0.0014259108369223607,0.00025581990278843696,5.749108888122341e-05,6.145903755147194e-05,6.107616197398156e-05,0.0011837821840781297,0.0001397819401733296,0.00039300451955197487,0.00011876484560570071,0.00011691120593908926,0.00018029929683274236,0.0,0.0009643201542912247,0.0003950487226757967,0.0007222824124232575,0.00030592266275085656,0.00011546010853250202,0.0005040068544932211,0.00024350155232239604,0.001509115054931788,6.414779652318943e-05,0.00024638127502309826,0.0,0.00027089259108763376,0.0004950985246063966,0.00040990806347719155,0.0016427354587490873,0.0002453536158989143,0.000756637776860641,0.0027157141093692135,6.082355087890031e-05,0.0011739990113692536,0.00021473710043560954,0.00044472681067344346,0.0002164619297581038,0.000732377174244736,0.00034403669724770644,0.001736111111111111,0.0003165959602355474,0.00025254119578256204,6.886578059362302e-05,0.0002723867892407218,0.0018447988574149012,0.0005235602094240838,0.0,0.0001190972428988269,0.00011500201253521937,0.00029322073657049027,0.0009659169311439217,6.30715862503942e-05,0.00018573551263001485,0.0002227791701475912,6.096445772114857e-05,0.00024073182474723158,0.00027421676835538494,0.001124060817606342,0.00017632537909956507,0.00017068730086481566,0.0005673356499539039,0.001553949057496115,5.945303210463734e-05,0.0001875586120662707,5.387060281204547e-05,0.0,0.0016720543975030655,0.0017248557663712603,0.0005432158377595364,6.533812479581836e-05,0.00018716077110237696,0.00018426386585590566,5.3691275167785237e-05,0.00038607057370087253,0.0001941433425012134,0.0004450095359186268,0.00029318634924357923,0.004086736405501845,0.0006065752759917505,0.0009976185878869794,0.00017280110592707794,0.0009094216078574026,0.00013740982480247338,0.0010245901639344263,0.00013404825737265417,0.00041896097677759155,0.00021654395842355997,0.0004639141096162768,0.0006047777441790142,0.0002762812543168946,0.0005390512697652132,0.00036101083032490973,0.00016131113692089303,0.0
SPN-OY,9.509685614798672e-06,0.0,0.0,5.84214523573056e-05,0.0,0.0,0.0,0.0,0.0,6.609822195782933e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.689410662920597e-05,3.157263284185268e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.773005426625101e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.886578059362302e-05,0.0,0.0,0.0,5.933309600094933e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.945303210463734e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.533812479581836e-05,0.0,6.142128861863522e-05,0.00010738255033557047,0.0,0.0,6.357279084551812e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.702412868632708e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001290489095367144,6.661781360335754e-05
F-IY,0.0004054129130519434,0.0,0.0,0.000292107261786528,7.037792948131466e-05,0.0003497971176717504,0.0034438226431338786,0.00028036335090277,0.0003872966692486445,0.000793178663493952,0.0,0.00029190262128553915,6.207324643078833e-05,0.00013803575125957622,0.0018058690744920992,0.00012413878716404942,0.00025564005879721353,0.0008027292795504716,0.00028415369557667416,0.0008775008775008775,0.0002596559558584875,0.00017108639863130882,0.0004074030962635316,0.0022384241493988233,0.0,0.0,0.0,0.00109499852027227,0.0,0.0002620030130346499,0.0004156769596199525,0.0,0.00042069835927639884,0.0001556178026766262,0.00024108003857280618,0.0003950487226757967,0.00012038040207054291,0.0002447381302006853,0.00011546010853250202,5.040068544932211e-05,0.0017045108662567725,6.036460219727152e-05,0.0005773301687087048,0.0003079765937788728,6.752650415288001e-05,0.0005417851821752675,3.300656830709311e-05,0.0,6.0842054027743974e-05,0.0,0.0003439262622093823,0.00012344155042587335,0.0,0.00024715768660405336,0.00012270691453463402,0.0008894536213468869,0.0001082309648790519,0.00012206286237412267,0.0,6.677350427350428e-05,0.0005698727284239853,0.0006944882884020456,0.0,0.0001361933946203609,0.0015472506546060462,0.0005235602094240838,0.000177999288002848,0.0,0.00017250301880282904,0.00017593244194229416,0.003035738926452325,0.0001892147587511826,0.00012382367508667657,0.000835421888053467,0.0,0.00024073182474723158,6.855419208884623e-05,0.0008282553392888836,0.00017632537909956507,5.689576695493855e-05,0.0005673356499539039,0.00013512600499966218,0.002140309155766944,0.0,0.0003770942196843183,0.0,0.0007245569055846617,0.00023791114018913937,0.0012071463061323032,0.001110748121528912,0.0004990953896063385,0.0,0.0008590604026845638,0.00038607057370087253,0.000970716712506067,6.357279084551812e-05,5.863726984871584e-05,0.0003659763945225533,0.00018197258279752516,0.0001287249790821909,5.760036864235931e-05,6.062810719049351e-05,0.0015802129852284439,0.00012807377049180329,6.702412868632708e-05,0.00023940627244433804,7.218131947451999e-05,0.00013254688846179335,0.00018143332325370426,0.00034535156789611824,0.0003593675131768088,0.0,0.00045167118337850043,6.661781360335754e-05
EY-F,0.00016266567498997728,0.0,0.0,0.0001168429047146112,0.0,0.00013991884706870015,0.00036898099747862984,5.6072670180554e-05,6.454944487477407e-05,6.609822195782933e-05,0.0,0.00011676104851421566,6.207324643078833e-05,0.00020705362688936435,0.0003224766204450177,6.206939358202471e-05,0.0,0.00046825874640444177,3.157263284185268e-05,0.0002106002106002106,6.491398896462187e-05,5.70287995437696e-05,0.00017460132697008496,0.0007035047326682016,0.0,6.145903755147194e-05,6.107616197398156e-05,0.0018940514945250074,0.0,6.550075325866247e-05,0.00017814726840855108,5.845560296954463e-05,0.00012019953122182824,0.0014524328249818446,6.0270009643201545e-05,6.584145377929945e-05,0.0,0.0,0.0,0.0,0.0006696292688865891,0.00012072920439454304,0.0,6.159531875577457e-05,0.0,6.772314777190844e-05,3.300656830709311e-05,5.8558294782455936e-05,0.0,6.133840397472858e-05,0.0,6.172077521293668e-05,0.0,0.0,3.0676728633658504e-05,0.00044472681067344346,0.0,6.1031431187061336e-05,0.0,6.677350427350428e-05,0.0002532767681884379,0.00012627059789128102,0.0,0.0,0.001606760295167817,0.00011634671320535195,0.0,0.0,0.00023000402507043874,0.0,0.00027597626604112044,6.30715862503942e-05,0.00012382367508667657,0.0,6.096445772114857e-05,6.0182956186807895e-05,0.0,0.00011832219132698337,0.0,0.0,0.000638252606198142,0.0,5.945303210463734e-05,0.00012503907471084715,0.000700317836556591,0.0,0.0,5.947778504728484e-05,0.00012071463061323032,0.0005880431231623652,0.0,0.0,0.00016107382550335572,0.0,0.0001941433425012134,0.00012714558169103624,0.00011727453969743169,9.149409863063833e-05,0.00012131505519835011,6.436248954109545e-05,0.00011520073728471862,6.062810719049351e-05,6.870491240123669e-05,0.00012807377049180329,0.0,5.985156811108451e-05,0.00043308791684711995,6.627344423089668e-05,0.0,6.907031357922365e-05,0.0002994729276473407,0.0,0.00016131113692089303,6.661781360335754e-05
DH-G,3.753823268999476e-05,0.0,0.0,5.84214523573056e-05,7.037792948131466e-05,0.0,6.149683291310498e-05,0.000112145340361108,0.0,0.000198294665873488,0.0,0.0,0.0,6.901787562978811e-05,0.0,6.206939358202471e-05,0.0,6.689410662920597e-05,3.157263284185268e-05,0.0,0.0,0.0,0.0,0.0,0.00011498217776244682,0.0,0.0,8.878366380585972e-05,0.0,0.0,0.0,0.0,6.009976561091412e-05,0.0,0.0,6.584145377929945e-05,0.0,0.0,5.773005426625101e-05,5.040068544932211e-05,0.0,0.00012072920439454304,0.0,0.0,6.752650415288001e-05,0.0,3.300656830709311e-05,5.8558294782455936e-05,0.0,0.0,0.0,0.0,6.082355087890031e-05,0.0,9.203018590097552e-05,6.353240152477763e-05,0.00016234644731857786,0.0,0.0,0.00020032051282051281,0.0,0.0,0.00013773156118724605,0.0,0.0,0.00011634671320535195,5.933309600094933e-05,5.954862144941345e-05,0.00028750503133804844,0.0,0.0,6.30715862503942e-05,0.00012382367508667657,5.56947925368978e-05,0.00012192891544229714,0.00012036591237361579,0.0,0.0,0.0,5.689576695493855e-05,0.0,0.0,0.0,0.0,5.387060281204547e-05,6.181998021760633e-05,5.5735146583435515e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002316423442205235,3.235722375020223e-05,0.0,5.863726984871584e-05,0.0,0.00012131505519835011,9.654373431164318e-05,0.0,0.0,6.870491240123669e-05,0.0,0.0,5.985156811108451e-05,0.0,0.0,0.0,0.0,0.00011978917105893628,0.0,0.0,0.0
L-SH,0.0002442487673695659,0.0,0.0,0.000292107261786528,0.0,0.00013991884706870015,0.0005534714962179448,5.6072670180554e-05,0.00012909888974954814,0.0,0.0,0.00023352209702843133,0.0,0.00013803575125957622,0.0011609158336020639,6.206939358202471e-05,6.391001469930338e-05,0.0002006823198876179,0.0,0.0002457002457002457,0.0007140538786108406,0.00034217279726261765,0.0012222092887905949,0.0001918649270913277,0.0,0.0,0.00012215232394796312,0.00023675643681562593,0.0,0.0002620030130346499,5.9382422802850356e-05,5.845560296954463e-05,9.014964841637118e-05,0.0,0.00024108003857280618,0.00019752436133789835,0.0019260864331286866,6.118453255017132e-05,5.773005426625101e-05,0.0,0.0,0.00042255221538090064,0.0,6.159531875577457e-05,0.0,0.0002031694433157253,0.0016833349836617487,5.8558294782455936e-05,0.0013385251886103675,0.0,0.00013757050488375291,0.00037032465127762005,6.082355087890031e-05,6.178942165101334e-05,0.0,0.0003176620076238882,0.0,0.000183094293561184,0.00022935779816513763,0.0015357905982905983,0.00012663838409421896,6.313529894564051e-05,0.0,0.0,0.0007141156867412521,0.0002326934264107039,5.933309600094933e-05,5.954862144941345e-05,0.00011500201253521937,0.00029322073657049027,0.00020698219953084034,0.0,0.0,0.0003341687552213868,0.0,0.0,0.00027421676835538494,0.0,0.00035265075819913014,0.0008534365043240783,7.091695624423799e-05,0.0,0.0,6.251953735542357e-05,0.00010774120562409094,0.0,0.0016720543975030655,0.0007732112056147029,0.00012071463061323032,0.000914733747141457,0.0,0.00012284257723727045,0.0,0.0,0.00022650056625141563,0.00012714558169103624,5.863726984871584e-05,6.099606575375888e-05,0.00024263011039670022,0.0004505374267876681,0.0,0.0,0.00013740982480247338,0.0,0.00013404825737265417,5.985156811108451e-05,0.0,6.627344423089668e-05,0.00048382219534321135,0.0001381406271584473,0.0002994729276473407,0.0,9.678668215253581e-05,0.0
AY-AH,0.00020520900537197135,0.0,0.0,0.0005257930712157504,7.037792948131466e-05,0.0,0.00036898099747862984,0.0012896714141527419,0.00012909888974954814,0.00033049110978914666,0.0007033248081841433,0.0004086636697997548,0.00024829298572315333,0.00020705362688936435,0.0002579812963560142,0.0001862081807460741,0.00012782002939860676,0.00013378821325841193,0.0,0.0006318006318006318,6.491398896462187e-05,5.70287995437696e-05,5.820044232336166e-05,0.0,0.00011498217776244682,0.00012291807510294387,0.00018322848592194468,8.878366380585972e-05,0.00034945485043332404,6.550075325866247e-05,0.00017814726840855108,0.0008183784415736248,3.004988280545706e-05,0.00020749040356883493,0.00012054001928640309,0.0001316829075585989,0.0,0.00018355359765051394,0.00034638032559750607,0.00010080137089864422,0.00018262616424179705,0.00018109380659181456,0.00032073898261594715,0.0003079765937788728,0.00013505300830576002,0.0002031694433157253,6.601313661418622e-05,0.0001756748843473678,6.0842054027743974e-05,0.00012267680794945715,0.00013757050488375291,6.172077521293668e-05,6.082355087890031e-05,0.00012357884330202668,0.0004601509295048776,0.0003176620076238882,0.0001082309648790519,0.0,0.00040137614678899085,6.677350427350428e-05,0.0,6.313529894564051e-05,0.0005509262447489842,6.809669731018046e-05,0.00023803856224708403,0.00029086678301337986,5.933309600094933e-05,5.954862144941345e-05,0.0008050140877465356,0.00017593244194229416,6.899406651028011e-05,6.30715862503942e-05,0.00024764735017335313,0.000278473962684489,0.00012192891544229714,0.00024073182474723158,0.0002056625762665387,0.00023664438265396675,0.00017632537909956507,0.00017068730086481566,0.00028366782497695197,0.00027025200999932435,0.000535077288941736,0.00031259768677711783,0.0001616118084361364,6.181998021760633e-05,0.0,5.947778504728484e-05,6.035731530661516e-05,0.0001960143743874551,6.238692370079231e-05,0.0004913703089490818,0.00016107382550335572,7.72141147401745e-05,0.0,0.0002542911633820725,0.00017591180954614754,6.099606575375888e-05,6.0657527599175054e-05,0.00028963120293492954,0.00023040147456943725,0.0,0.00013740982480247338,0.00012807377049180329,0.00013404825737265417,0.00029925784055542256,0.00014436263894903998,0.00019882033269269004,0.0,0.0007597734493714601,5.989458552946814e-05,0.00030084235860409147,0.0005484578655310363,0.0001998534408100726
S-NSN,6.606728953439078e-05,0.0,0.0,0.0001752643570719168,0.0,0.0,0.0,0.0,6.454944487477407e-05,0.0,0.0,0.0,0.0,0.0,6.449532408900354e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.959455460195324e-05,0.0,0.0,5.9382422802850356e-05,0.0,9.014964841637118e-05,0.0,0.00024108003857280618,0.00019752436133789835,0.00018057060310581438,0.0,0.0,0.0,0.0,0.00012072920439454304,0.0,0.0,0.0,0.0,0.0,0.0,6.0842054027743974e-05,0.0,6.878525244187646e-05,6.172077521293668e-05,0.0,0.00018536826495304005,3.0676728633658504e-05,0.0,0.0,6.1031431187061336e-05,0.0,6.677350427350428e-05,0.0,0.0,0.0,0.0,0.000297548202808855,0.0005235602094240838,0.0,0.0,0.0,0.0001172882946281961,0.0003449703325514006,0.0,0.0,5.56947925368978e-05,0.0,0.0,0.0,5.916109566349169e-05,0.00011755025273304338,5.689576695493855e-05,0.0,6.756300249983109e-05,0.0,0.0,0.0001616118084361364,0.00012363996043521266,0.00011147029316687103,0.00047582228037827874,0.00018107194591984548,0.0,0.0,0.0,0.0,0.0,3.235722375020223e-05,6.357279084551812e-05,5.863726984871584e-05,0.0008539449205526244,6.0657527599175054e-05,0.0,0.0,6.062810719049351e-05,0.00013740982480247338,0.0,0.0,0.00029925784055542256,0.0,0.0,0.0009676443906864227,0.0,0.0,0.0,0.0,0.0
